fromaccount,toaccount,syscode,timestamp,amount
A17075,1000216,267,2015/1/5 11:14,1000
A17075,1000159,267,2015/1/6 11:20,866
A17075,1000039,269,2015/1/19 17:03,800
A17075,1000216,267,2015/1/7 11:59,600
A17075,1000216,267,2015/1/7 12:03,150
A17075,1000095,22,2015/1/8 22:41,192
A17075,1000212,267,2015/1/9 11:49,1000
A17075,1000039,269,2015/1/21 17:21,800
A17075,1000031,269,2015/1/21 17:31,150
A17075,1000159,267,2015/1/11 11:18,866
A17075,1000031,269,2015/1/11 17:40,150
A17075,1000039,269,2015/1/11 17:28,800
A17075,1000027,269,2015/1/12 11:46,866
A17075,1000015,99,2015/1/13 10:27,766
A17075,1000003,30,2015/1/13 10:24,200
A17075,1000216,267,2015/1/16 11:30,1000
A17075,1000095,22,2015/1/26 9:58,139
A17085,1000040,34,2014/9/13 11:38,850
A17085,1000093,20,2014/9/13 20:43,126
A17085,1000037,34,2014/9/13 21:03,290
A17085,1000038,34,2014/9/13 17:12,966
A17085,1000031,34,2014/9/14 7:51,200
A17085,1000031,34,2014/9/14 7:50,220
A17085,1000037,34,2014/9/14 17:41,960
A17085,1000027,34,2014/9/14 17:21,716
A17085,1000027,34,2014/9/14 17:22,366
A17085,1000038,34,2014/9/14 12:12,566
A17085,1000031,34,2014/9/15 8:41,400
A17085,1000038,34,2014/9/15 12:36,860
A17085,1000037,34,2014/9/15 21:17,270
A17085,1000029,34,2014/9/15 8:39,250
A17085,1000037,34,2014/9/16 21:34,580
A17085,1000038,34,2014/9/16 17:03,688
A17085,1000031,34,2014/9/16 8:00,380
A17085,1000093,20,2014/9/16 21:21,110
A17085,1000093,20,2014/9/17 21:34,152
A17085,1000093,20,2014/9/17 21:26,8
A17085,1000038,34,2014/9/18 10:40,766
A17085,1000029,34,2014/9/18 7:41,250
A17085,1000038,34,2014/9/18 17:35,788
A17085,1000038,34,2014/9/19 10:50,688
A17085,1000031,34,2014/9/19 8:57,500
A17085,1000031,34,2014/9/19 9:00,120
A17085,1000215,34,2014/9/19 17:09,1600
A17085,1000195,128,2014/9/19 17:30,300
A17085,1000031,34,2014/9/20 9:05,120
A17085,1000030,34,2014/9/20 9:03,150
A17085,1000031,34,2014/9/21 17:51,180
A17085,1000027,34,2014/9/21 17:48,616
A17085,1000038,34,2014/9/21 12:09,566
A17085,1000030,34,2014/9/21 9:00,150
A17085,1000029,34,2014/9/21 9:01,250
A17085,1000031,34,2014/9/21 5:27,650
A17085,1000038,34,2014/9/22 11:04,866
A17085,1000031,34,2014/9/22 7:50,200
A17085,1000031,34,2014/9/22 7:50,240
A17085,1000038,34,2014/9/22 17:21,666
A17085,1000038,34,2014/9/22 17:21,22
A17085,1000030,34,2014/9/23 8:13,150
A17085,1000031,34,2014/9/23 8:15,300
A17085,1000038,34,2014/9/23 11:26,866
A17085,1000093,20,2014/9/23 18:49,188
A17085,1000216,38,2014/9/23 17:50,1000
A17085,1000093,20,2014/9/23 18:39,4
A17085,1000030,34,2014/9/24 7:49,150
A17085,1000029,34,2014/9/24 7:50,250
A17085,1000031,34,2014/9/24 17:01,200
A17085,1000031,34,2014/9/24 17:01,180
A17085,1000038,34,2014/9/24 12:07,888
A17085,1000029,34,2014/9/24 17:00,700
A17085,1000093,20,2014/9/24 22:01,180
A17085,1000031,34,2014/9/25 7:25,300
A17085,1000031,34,2014/9/25 7:25,200
A17085,1000038,34,2014/9/25 17:05,788
A17085,1000040,34,2014/9/26 11:01,800
A17085,1000040,34,2014/9/26 16:46,950
A17085,1000040,34,2014/9/26 16:46,500
A17085,1000041,34,2014/9/27 11:29,786
A17085,1000029,34,2014/9/28 10:21,370
A17085,1000031,34,2014/9/28 10:21,120
A17085,1000030,34,2014/9/28 10:21,150
A17085,1000231,36,2014/9/28 11:23,666
A17085,1000231,36,2014/9/28 11:23,22
A17085,1000030,34,2014/9/29 8:18,140
A17085,1000040,34,2014/9/29 11:17,850
A17085,1000030,34,2014/9/29 8:17,150
A17085,1000038,34,2014/9/29 17:34,566
A17085,1000093,20,2014/9/29 21:42,174
A17085,1000016,28,2014/9/30 18:53,450
A17085,1000030,34,2014/9/30 7:57,150
A17085,1000031,34,2014/9/30 7:57,180
A17085,1000040,34,2014/9/30 11:28,1050
A17085,1000040,34,2014/9/30 16:23,1050
A17085,1000031,34,2014/10/1 9:23,200
A17085,1000031,34,2014/10/1 9:21,500
A17085,1000041,34,2014/10/2 11:00,1000
A17085,1000031,34,2014/10/2 18:20,200
A17085,1000027,34,2014/10/3 17:51,766
A17085,1000027,34,2014/10/3 11:27,1016
A17085,1000041,34,2014/10/4 11:17,1000
A17085,1000041,34,2014/10/4 11:17,1500
A17085,1000041,34,2014/10/5 18:08,916
A17085,1000027,34,2014/10/5 11:58,716
A17085,1000031,34,2014/10/6 17:58,650
A17085,1000041,34,2014/10/6 12:16,588
A17085,1000031,34,2014/10/6 18:01,200
A17085,1000041,34,2014/10/7 11:39,588
A17085,1000037,34,2014/10/7 12:04,330
A17085,1000027,34,2014/10/7 18:12,616
A17085,1000037,34,2014/10/8 12:16,390
A17085,1000037,34,2014/10/8 15:48,100
A17085,1000041,34,2014/10/8 18:09,766
A17085,1000030,34,2014/10/8 8:05,150
A17085,1000040,34,2014/10/8 10:57,850
A17085,1000031,34,2014/10/8 8:06,180
A17085,1000031,34,2014/10/9 7:34,440
A17085,1000231,36,2014/10/9 17:19,616
A17085,1000041,34,2014/10/9 12:15,866
A17085,1000041,34,2014/10/10 17:23,766
A17085,1000041,34,2014/10/10 11:07,1138
A17085,1000030,34,2014/10/11 8:52,150
A17085,1000041,34,2014/10/11 11:31,766
A17085,1000029,34,2014/10/11 8:52,230
A17085,1000041,34,2014/10/11 16:47,866
A17085,1000040,34,2014/10/12 11:38,1050
A17085,1000041,34,2014/10/12 17:47,586
A17085,1000031,34,2014/10/13 8:53,180
A17085,1000030,34,2014/10/13 8:52,150
A17085,1000027,34,2014/10/13 17:30,916
A17085,1000231,36,2014/10/13 11:21,688
A17085,1000031,34,2014/10/14 8:37,380
A17085,1000041,34,2014/10/14 11:34,1010
A17085,1000038,34,2014/10/14 17:05,766
A17085,1000038,34,2014/10/15 11:25,766
A17085,1000038,34,2014/10/15 11:25,666
A17085,1000040,34,2014/10/15 17:20,750
A17085,1000040,34,2014/10/16 11:28,1000
A17085,1000015,99,2014/10/16 17:12,866
A17085,1000093,20,2014/10/17 21:30,2
A17085,1000093,20,2014/10/17 21:29,100
A17085,1000093,20,2014/10/17 21:35,68
A17085,1000093,20,2014/10/17 21:23,2
A17085,1000093,20,2014/10/17 21:29,4
A17085,1000093,20,2014/10/17 21:29,2
A17085,1000093,20,2014/10/17 21:30,4
A17085,1000093,20,2014/10/17 21:32,200
A17085,1000030,34,2014/10/17 8:32,150
A17085,1000031,34,2014/10/17 8:32,180
A17085,1000041,34,2014/10/17 16:29,916
A17085,1000040,34,2014/10/17 11:47,700
A17085,1000041,34,2014/10/18 17:45,1038
A17085,1000233,36,2014/10/18 11:36,916
A17085,1000038,34,2014/10/19 11:12,788
A17085,1000041,34,2014/10/19 16:52,566
A17085,1000031,34,2014/10/20 7:13,240
A17085,1000030,34,2014/10/20 7:12,150
A17085,1000031,34,2014/10/20 11:25,120
A17085,1000031,34,2014/10/20 11:24,600
A17085,1000040,34,2014/10/20 17:24,950
A17085,1000029,34,2014/10/21 9:32,250
A17085,1000040,34,2014/10/21 10:59,600
A17085,1000031,34,2014/10/21 17:38,600
A17085,1000031,34,2014/10/21 17:41,120
A17085,1000031,34,2014/10/22 12:41,120
A17085,1000231,36,2014/10/22 17:18,1000
A17085,1000031,34,2014/10/22 12:40,600
A17085,1000031,34,2014/10/22 8:43,240
A17085,1000038,34,2014/10/23 17:07,900
A17085,1000037,34,2014/10/23 12:46,140
A17085,1000038,34,2014/10/23 11:27,766
A17085,1000031,34,2014/10/23 9:55,180
A17085,1000031,34,2014/10/24 9:00,180
A17085,1000041,34,2014/10/24 17:50,966
A17085,1000031,34,2014/10/25 11:13,600
A17085,1000031,34,2014/10/25 11:16,120
A17085,1000038,34,2014/10/25 17:11,666
A17085,1000031,34,2014/10/26 9:30,240
A17085,1000040,34,2014/10/27 11:19,1050
A17085,1000038,34,2014/10/27 17:25,900
A17085,1000040,34,2014/10/28 17:19,950
A17085,1000195,128,2014/10/28 16:16,100
A17085,1000031,34,2014/10/28 9:34,380
A17085,1000038,34,2014/10/28 11:23,866
A17085,1000011,30,2014/10/29 7:32,300
A17085,1000195,128,2014/10/29 16:05,100
A17085,1000011,30,2014/10/29 7:32,150
A17085,1000011,30,2014/10/29 17:21,1100
A17085,1000061,33,2014/10/29 11:24,966
A17085,1000061,33,2014/10/29 11:24,22
A17085,1000105,33,2014/10/29 11:37,90
A17085,1000031,34,2014/10/30 17:12,120
A17085,1000038,34,2014/10/30 11:09,788
A17085,1000031,34,2014/10/30 17:09,600
A17085,1000031,34,2014/10/30 7:50,240
A17085,1000062,33,2014/10/31 11:06,1066
A17085,1000030,34,2014/10/31 8:43,150
A17085,1000031,34,2014/10/31 8:45,240
A17085,1000038,34,2014/10/31 16:31,760
A17085,1000195,128,2014/10/31 20:32,300
A17085,1000062,33,2014/11/8 17:09,916
A17085,1000031,34,2014/11/8 12:05,600
A17085,1000037,34,2014/11/8 12:24,680
A17085,1000031,34,2014/11/8 12:08,120
A17085,1000031,34,2014/11/9 17:16,120
A17085,1000041,34,2014/11/9 12:32,560
A17085,1000031,34,2014/11/9 17:13,600
A17085,1000040,34,2014/11/10 17:23,750
A17085,1000038,34,2014/11/10 11:44,766
A17085,1000029,34,2014/11/10 7:54,190
A17085,1000030,34,2014/11/10 7:55,150
A17085,1000233,36,2014/11/11 17:05,700
A17085,1000031,34,2014/11/11 10:21,240
A17085,1000040,34,2014/11/11 11:25,850
A17085,1000031,34,2014/11/12 7:44,240
A17085,1000038,34,2014/11/12 11:23,966
A17085,1000038,34,2014/11/12 17:13,900
A17085,1000040,34,2014/11/13 11:24,750
A17085,1000040,34,2014/11/13 11:24,700
A17085,1000041,34,2014/11/13 17:08,966
A17085,1000031,34,2014/11/14 8:31,400
A17085,1000038,34,2014/11/14 11:20,866
A17085,1000233,36,2014/11/14 17:21,1000
A17085,1000031,34,2014/11/15 8:43,400
A17085,1000031,34,2014/11/16 8:38,240
A17085,1000233,36,2014/11/16 11:48,766
A17085,1000029,34,2014/11/16 8:37,150
A17085,1000062,33,2014/11/17 11:07,1166
A17085,1000038,34,2014/11/17 17:32,1066
A17085,1000038,34,2014/11/18 11:26,566
A17085,1000233,36,2014/11/18 17:02,1000
A17085,1000031,34,2014/11/18 9:45,180
A17085,1000031,34,2014/11/19 7:41,240
A17085,1000041,34,2014/11/19 12:00,916
A17085,1000233,36,2014/11/19 17:38,966
A17085,1000031,34,2014/11/20 7:49,400
A17085,1000039,34,2014/11/20 17:01,1000
A17085,1000041,34,2014/11/20 12:17,1016
A17085,1000029,34,2014/11/21 10:47,250
A17085,1000031,34,2014/11/21 13:20,600
A17085,1000031,34,2014/11/22 9:50,150
A17085,1000030,34,2014/11/22 9:06,150
A17085,1000038,34,2014/11/23 12:25,866
A17085,1000031,34,2014/11/23 8:17,240
A17085,1000031,34,2014/11/24 9:23,300
A17085,1000062,33,2014/11/24 11:12,966
A17085,1000038,34,2014/11/24 17:40,766
A17085,1000038,34,2014/11/24 17:40,866
A17085,1000031,34,2014/11/25 9:37,280
A17085,1000040,34,2014/11/25 11:25,750
A17085,1000062,33,2014/11/25 16:48,766
A17085,1000031,34,2014/11/26 9:47,400
A17085,1000061,33,2014/11/26 11:17,566
A17085,1000038,34,2014/11/26 17:21,900
A17085,1000233,36,2014/11/27 11:25,766
A17085,1000031,34,2014/11/27 10:27,400
A17085,1000041,34,2014/11/27 16:26,916
A17085,1000062,33,2014/11/28 11:11,866
A17085,1000031,34,2014/11/28 8:46,180
A17085,1000038,34,2014/11/28 16:27,1066
A17085,1000031,34,2014/11/28 8:46,200
A17085,1000062,33,2014/11/29 17:51,766
A17085,1000031,34,2014/11/29 9:48,180
A17085,1000062,33,2014/11/30 16:53,766
A17085,1000041,34,2014/11/30 11:32,966
A17085,1000105,33,2014/11/30 17:07,250
A17085,1000031,34,2014/11/1 8:24,380
A17085,1000231,36,2014/11/2 11:23,816
A17085,1000041,34,2014/11/2 17:11,916
A17085,1000038,34,2014/11/3 17:27,544
A17085,1000038,34,2014/11/3 17:21,900
A17085,1000031,34,2014/11/3 11:19,400
A17085,1000041,34,2014/11/3 12:42,916
A17085,1000040,34,2014/11/5 11:14,850
A17085,1000031,34,2014/11/5 9:25,200
A17085,1000031,34,2014/11/5 9:25,180
A17085,1000061,33,2014/11/5 17:21,866
A17085,1000031,34,2014/11/6 9:49,400
A17085,1000038,34,2014/11/6 11:29,766
A17085,1000001,30,2014/11/6 16:56,766
A17085,1000031,34,2014/11/7 8:52,240
A17085,1000040,34,2014/11/7 11:23,950
A17085,1000062,33,2014/12/5 11:07,916
A17085,1000041,269,2014/12/24 11:53,566
A17085,1000031,269,2014/12/5 12:40,400
A17085,1000029,269,2014/12/5 16:30,500
A17085,1000031,269,2014/12/11 9:17,180
A17085,1000233,268,2014/12/11 11:17,1066
A17085,1000038,269,2014/12/11 17:12,900
A17085,1000062,33,2014/12/12 11:15,866
A17085,1000029,269,2014/12/12 9:21,450
A17085,1000029,269,2014/12/12 16:01,250
A17085,1000041,269,2014/12/13 12:38,766
A17085,1000029,269,2014/12/13 16:11,600
A17085,1000029,269,2014/12/6 18:13,600
A17085,1000233,268,2014/12/25 17:18,816
A17085,1000041,269,2014/12/14 10:31,816
A17085,1000041,269,2014/12/6 12:11,1016
A17085,1000029,269,2014/12/6 18:29,250
A17085,1000038,269,2014/12/14 17:20,966
A17085,1000029,269,2014/12/7 9:50,600
A17085,1000233,268,2014/12/25 11:14,466
A17085,1000029,269,2014/12/15 9:27,600
A17085,1000062,33,2014/12/7 11:38,866
A17085,1000038,269,2014/12/22 16:53,900
A17085,1000062,33,2014/12/15 11:12,716
A17085,1000041,269,2014/12/27 12:05,716
A17085,1000062,33,2014/12/7 17:27,716
A17085,1000031,269,2014/12/22 9:32,240
A17085,1000040,269,2014/12/15 17:27,950
A17085,1000061,33,2014/12/8 11:15,766
A17085,1000093,20,2014/12/22 19:50,200
A17085,1000029,269,2014/12/8 17:26,700
A17085,1000029,269,2014/12/8 17:37,250
A17085,1000031,269,2014/12/16 9:00,240
A17085,1000011,30,2014/12/16 11:29,800
A17085,1000031,269,2014/12/9 12:24,400
A17085,1000011,30,2014/12/16 11:30,200
A17085,1000038,269,2014/12/9 11:16,766
A17085,1000103,33,2014/12/9 17:48,1300
A17085,1000040,269,2014/12/26 11:43,950
A17085,1000041,269,2014/12/16 18:25,866
A17085,1000031,269,2014/12/23 9:30,180
A17085,1000031,269,2014/12/17 10:02,400
A17085,1000031,269,2014/12/25 10:04,400
A17085,1000031,269,2014/12/26 9:00,400
A17085,1000093,20,2014/12/17 22:11,142
A17085,1000093,20,2014/12/26 18:23,2
A17085,1000093,20,2014/12/17 22:04,4
A17085,1000062,33,2014/12/17 11:48,566
A17085,1000038,269,2014/12/10 17:25,766
A17085,1000029,269,2014/12/17 17:25,250
A17085,1000038,269,2014/12/23 16:34,866
A17085,1000038,269,2014/12/17 17:10,666
A17085,1000038,269,2014/12/23 11:38,766
A17085,1000233,268,2014/12/27 17:31,966
A17085,1000031,269,2014/12/18 10:10,120
A17085,1000031,269,2014/12/28 8:46,400
A17085,1000031,269,2014/12/18 10:09,600
A17085,1000231,268,2014/12/28 11:40,616
A17085,1000040,269,2014/12/18 17:22,950
A17085,1000232,268,2014/12/28 17:12,700
A17085,1000037,269,2014/12/28 13:29,260
A17085,1000195,128,2014/12/19 18:00,100
A17085,1000037,269,2014/12/28 21:58,310
A17085,1000031,269,2014/12/19 8:40,240
A17085,1000041,269,2014/12/19 11:40,966
A17085,1000031,269,2014/12/29 10:04,180
A17085,1000038,269,2014/12/29 11:29,900
A17085,1000041,269,2014/12/29 17:33,916
A17085,1000038,269,2014/12/26 17:11,900
A17085,1000040,269,2014/12/19 17:36,950
A17085,1000037,269,2014/12/19 21:51,500
A17085,1000031,34,2014/12/1 10:01,400
A17085,1000031,269,2014/12/24 8:11,400
A17085,1000062,33,2014/12/1 11:13,766
A17085,1000038,34,2014/12/1 17:44,766
A17085,1000093,20,2014/12/26 18:34,200
A17085,1000031,34,2014/12/2 10:00,180
A17085,1000103,33,2014/12/2 11:44,900
A17085,1000037,269,2014/12/2 17:22,280
A17085,1000038,269,2014/12/20 17:29,1066
A17085,1000041,269,2014/12/20 10:32,1116
A17085,1000038,269,2014/12/2 16:54,900
A17085,1000031,269,2014/12/30 9:22,400
A17085,1000031,269,2014/12/3 9:56,200
A17085,1000062,33,2014/12/3 17:16,866
A17085,1000062,33,2014/12/30 12:16,766
A17085,1000040,269,2014/12/4 11:43,950
A17085,1000062,33,2014/12/4 16:42,666
A17085,1000041,269,2014/12/30 17:36,966
A17085,1000041,269,2014/12/21 12:32,616
A17085,1000062,33,2014/12/4 16:43,150
A17085,1000041,269,2014/12/21 12:31,566
A17085,1000038,269,2014/12/21 17:17,766
A17085,1000093,20,2015/1/4 18:44,16
A17085,1000232,268,2015/1/5 11:56,700
A17085,1000031,269,2015/1/4 8:13,400
A17085,1000041,269,2015/1/4 17:27,866
A17085,1000038,269,2015/1/5 17:52,566
A17085,1000029,269,2015/1/5 18:07,250
A17085,1000041,269,2015/1/1 11:28,566
A17085,1000031,269,2015/1/1 9:25,400
A17085,1000093,20,2015/1/4 18:39,160
A17085,1000038,269,2015/1/2 11:37,866
A17085,1000093,20,2015/1/4 18:43,42
A17085,1000041,269,2015/1/2 17:13,400
A17085,1000031,269,2015/1/2 10:28,400
A17085,1000031,269,2015/1/5 10:31,180
A17085,1000031,269,2015/1/5 10:31,200
A17085,1000038,269,2015/1/3 11:18,866
A17085,1000031,269,2015/1/3 8:02,400
A17085,1000041,269,2015/1/3 17:18,966
A17085,1000040,269,2015/1/4 11:29,900
A17085,1000031,269,2015/1/6 8:27,400
A17085,1000232,268,2015/1/19 11:48,700
A17085,1000040,269,2015/1/6 11:46,800
A17085,1000014,99,2015/1/6 17:35,1100
A17085,1000093,20,2015/1/19 18:18,14
A17085,1000040,269,2015/1/7 11:35,950
A17085,1000093,20,2015/1/19 18:09,82
A17085,1000093,20,2015/1/19 18:13,24
A17085,1000040,269,2015/1/19 17:02,1000
A17085,1000093,20,2015/1/19 18:11,32
A17085,1000093,20,2015/1/19 18:16,46
A17085,1000038,269,2015/1/7 17:57,666
A17085,1000093,20,2015/1/7 18:53,128
A17085,1000093,20,2015/1/7 18:58,30
A17085,1000093,20,2015/1/7 19:00,18
A17085,1000093,20,2015/1/7 18:55,10
A17085,1000062,265,2015/1/20 17:01,866
A17085,1000040,269,2015/1/8 11:35,750
A17085,1000031,269,2015/1/8 8:04,400
A17085,1000103,265,2015/1/27 16:57,600
A17085,1000233,268,2015/1/27 11:31,916
A17085,1000105,265,2015/1/27 17:23,290
A17085,1000137,26,2015/1/8 16:51,30
A17085,1000041,269,2015/1/8 16:30,1116
A17085,1000061,265,2015/1/20 11:27,566
A17085,1000137,26,2015/1/8 21:46,60
A17085,1000029,269,2015/1/20 9:26,300
A17085,1000137,26,2015/1/8 16:56,120
A17085,1000031,269,2015/1/9 7:49,440
A17085,1000040,269,2015/1/21 11:37,1100
A17085,1000040,269,2015/1/9 12:35,800
A17085,1000041,269,2015/1/9 17:36,916
A17085,1000031,269,2015/1/21 8:33,440
A17085,1000233,268,2015/1/28 11:16,966
A17085,1000233,268,2015/1/31 18:08,1066
A17085,1000031,269,2015/1/10 18:38,600
A17085,1000031,269,2015/1/21 17:35,200
A17085,1000031,269,2015/1/21 17:32,650
A17085,1000029,269,2015/1/22 9:25,200
A17085,1000031,269,2015/1/22 9:24,200
A17085,1000062,265,2015/1/22 11:08,866
A17085,1000041,269,2015/1/11 12:36,1200
A17085,1000233,268,2015/1/28 17:38,966
A17085,1000062,265,2015/1/22 16:50,766
A17085,1000037,269,2015/1/11 13:09,10
A17085,1000103,265,2015/1/23 8:46,700
A17085,1000061,33,2015/1/12 11:33,866
A17085,1000061,33,2015/1/12 11:32,866
A17085,1000093,20,2015/1/12 18:37,112
A17085,1000093,20,2015/1/12 18:44,38
A17085,1000233,268,2015/1/23 17:14,816
A17085,1000093,20,2015/1/12 18:40,32
A17085,1000093,20,2015/1/12 18:45,10
A17085,1000062,265,2015/1/23 11:15,744
A17085,1000040,269,2015/1/12 17:48,950
A17085,1000103,265,2015/1/24 11:23,1300
A17085,1000040,269,2015/1/13 16:35,1100
A17085,1000041,269,2015/1/13 11:27,866
A17085,1000062,265,2015/1/29 17:24,1066
A17085,1000233,268,2015/1/14 12:07,1116
A17085,1000031,269,2015/1/14 8:30,400
A17085,1000038,269,2015/1/14 17:19,666
A17085,1000031,269,2015/1/15 9:03,480
A17085,1000062,33,2015/1/15 16:57,666
A17085,1000041,269,2015/1/15 12:32,766
A17085,1000031,269,2015/1/29 9:22,240
A17085,1000233,268,2015/1/25 11:48,816
A17085,1000003,30,2015/1/25 9:24,220
A17085,1000001,30,2015/1/25 9:24,150
A17085,1000233,268,2015/1/29 11:32,816
A17085,1000038,269,2015/1/16 16:26,666
A17085,1000062,33,2015/1/17 17:17,866
A17085,1000038,269,2015/1/17 11:47,866
A17085,1000233,268,2015/1/26 12:24,816
A17085,1000040,269,2015/1/18 11:28,950
A17085,1000233,268,2015/1/26 17:45,716
A17085,1000031,269,2015/1/30 7:30,400
A17122,1000041,34,2014/9/15 16:41,799
A17122,1000027,34,2014/9/15 10:55,922
A17122,1000093,20,2014/9/15 18:39,106
A17122,1000037,34,2014/9/15 18:20,300
A17122,1000195,128,2014/9/15 17:36,200
A17122,1000037,34,2014/9/16 13:15,1380
A17122,1000038,34,2014/9/16 11:45,966
A17122,1000037,34,2014/9/16 7:28,150
A17122,1000027,34,2014/9/16 7:32,430
A17122,1000030,34,2014/9/17 9:24,500
A17122,1000030,34,2014/9/17 9:24,250
A17122,1000037,34,2014/9/18 7:38,570
A17122,1000027,34,2014/9/18 11:30,822
A17122,1000027,34,2014/9/18 16:43,1122
A17122,1000093,20,2014/9/18 16:36,124
A17122,1000038,34,2014/9/19 11:13,1066
A17122,1000037,34,2014/9/19 12:36,170
A17122,1000027,34,2014/9/29 16:46,592
A17122,1000037,34,2014/9/29 16:48,400
A17122,1000093,20,2014/9/29 16:40,144
A17122,1000027,34,2014/9/30 7:37,400
A17122,1000027,34,2014/9/30 7:36,70
A17122,1000038,34,2014/9/30 11:41,1022
A17122,1000037,34,2014/10/10 15:33,300
A17122,1000037,34,2014/10/10 9:37,600
A17122,1000037,34,2014/10/10 12:37,440
A17122,1000027,34,2014/10/11 9:37,350
A17122,1000027,34,2014/10/11 7:38,360
A17122,1000037,34,2014/10/14 19:53,300
A17122,1000027,34,2014/10/14 7:43,650
A17122,1000027,34,2014/10/14 16:46,772
A17122,1000037,34,2014/10/14 11:42,1170
A17122,1000031,34,2014/10/17 7:26,20
A17122,1000027,34,2014/10/17 7:27,300
A17122,1000031,34,2014/10/17 7:25,180
A17122,1000031,34,2014/10/17 7:26,120
A17122,1000040,34,2014/10/17 11:40,1000
A17122,1000037,34,2014/10/21 8:03,400
A17122,1000027,34,2014/10/21 9:35,200
A17122,1000038,34,2014/10/21 11:46,1060
A17122,1000037,34,2014/11/11 7:47,400
A17122,1000215,34,2014/11/11 11:47,1700
A17122,1000101,31,2014/11/14 13:25,400
A17122,1000037,34,2014/11/18 12:34,150
A17122,1000037,34,2014/11/18 9:46,400
A17122,1000101,31,2014/11/20 13:08,400
A17122,1000031,34,2014/11/27 8:39,150
A17122,1000037,34,2014/11/27 9:37,400
A17122,1000027,34,2014/11/27 8:40,600
A17122,1000037,34,2014/11/27 17:58,440
A17122,1000093,20,2014/11/27 21:00,200
A17122,1000037,34,2014/11/27 21:44,400
A17122,1000093,20,2014/11/27 21:03,54
A17122,1000101,31,2014/11/28 12:30,400
A17122,1000038,34,2014/11/4 11:43,1322
A17122,1000037,34,2014/11/4 7:45,400
A17122,1000101,31,2014/11/6 18:16,400
A17122,1000029,34,2014/11/6 18:39,1400
A17122,1000029,34,2014/11/6 18:28,950
A17122,1000030,34,2014/11/7 8:40,680
A17122,1000030,34,2014/11/7 8:40,20
A17122,1000101,31,2014/11/7 12:29,400
A17122,1000037,269,2014/12/12 12:17,400
A17122,1000029,34,2014/12/2 9:35,200
A17122,1000030,34,2014/12/2 9:36,520
A17122,1000030,34,2014/12/2 9:38,200
A17122,1000038,34,2014/12/2 11:40,822
A17122,1000037,34,2014/12/2 11:53,1100
A17122,1000101,31,2014/12/2 15:25,400
A17122,1000037,34,2014/12/2 12:40,400
A17122,1000101,31,2014/12/3 21:56,400
A17122,1000037,269,2014/12/3 22:07,990
A17122,1000030,269,2014/12/4 6:56,750
A17122,1000030,269,2014/12/4 6:56,200
A17122,1000038,269,2014/12/4 11:57,1120
A17122,1000037,269,2015/1/8 16:09,90
A17127,1000095,22,2014/9/13 20:37,155
A17127,1000095,22,2014/9/16 17:38,163
A17127,1000095,22,2014/9/18 10:27,134
A17127,1000159,38,2014/9/18 12:05,1066
A17127,1000057,38,2014/9/19 6:35,380
A17127,1000095,22,2014/9/19 21:29,147
A17127,1000055,38,2014/9/20 11:20,1166
A17127,1000095,22,2014/9/21 10:24,163
A17127,1000055,38,2014/9/22 11:42,2010
A17127,1000095,22,2014/9/23 17:42,148
A17127,1000057,38,2014/9/24 6:34,530
A17127,1000095,22,2014/9/25 19:53,137
A17127,1000159,38,2014/9/25 11:47,1466
A17127,1000055,38,2014/9/25 17:38,1066
A17127,1000057,38,2014/9/26 6:35,530
A17127,1000095,22,2014/9/28 1:19,174
A17127,1000137,26,2014/9/28 10:50,15
A17127,1000137,26,2014/9/28 10:51,45
A17127,1000137,26,2014/9/28 10:48,15
A17127,1000179,37,2014/9/28 11:30,800
A17127,1000212,38,2014/9/28 17:33,1400
A17127,1000184,38,2014/10/9 11:09,1100
A17127,1000055,38,2014/10/9 17:12,1266
A17127,1000055,38,2014/10/10 17:37,966
A17127,1000181,38,2014/10/10 11:05,1170
A17127,1000055,38,2014/10/11 11:56,1266
A17127,1000095,22,2014/10/11 9:42,182
A17127,1000095,22,2014/10/12 18:17,200
A17127,1000095,22,2014/10/12 18:18,20
A17127,1000159,38,2014/10/13 11:36,1360
A17127,1000181,38,2014/10/13 17:23,1346
A17127,1000159,38,2014/10/14 11:34,1250
A17127,1000181,38,2014/10/15 11:18,1310
A17127,1000055,38,2014/10/15 17:34,1366
A17127,1000057,38,2014/10/16 7:13,930
A17127,1000055,38,2014/10/17 17:30,866
A17127,1000095,22,2014/10/18 21:20,171
A17127,1000055,38,2014/10/18 11:15,1066
A17127,1000184,38,2014/10/19 11:33,1200
A17127,1000159,38,2014/10/20 11:22,966
A17127,1000095,22,2014/10/21 8:54,200
A17127,1000095,22,2014/10/21 9:06,144
A17127,1000055,38,2014/10/21 11:20,966
A17127,1000055,38,2014/10/22 17:20,1266
A17127,1000181,38,2014/10/22 11:47,1614
A17127,1000095,22,2014/10/22 14:10,158
A17127,1000095,22,2014/10/23 16:55,200
A17127,1000159,38,2014/10/23 11:46,966
A17127,1000181,38,2014/10/23 17:40,1542
A17127,1000184,38,2014/10/24 11:19,150
A17127,1000184,38,2014/10/24 11:19,1200
A17127,1000055,38,2014/10/24 17:36,866
A17127,1000095,22,2014/10/25 10:10,163
A17127,1000055,38,2014/10/26 11:34,1044
A17127,1000159,38,2014/10/27 11:26,766
A17127,1000095,22,2014/10/27 14:01,193
A17127,1000095,22,2014/10/28 9:38,148
A17127,1000233,36,2014/10/29 11:13,966
